obj_id,time,feat_name,feat_start,feat_end,vel,vel_err,vel_samperr,pew,pew_err,pew_samperr,area,area_err,area_samperr,spec_flag,feat_flag,notes
1112,2453639.5,pW7,5973.741144721934,6583.6248952013975,3120.2970468530907,0.0,1310.2233955977895,140.75516821977212,0.0,32.673021068629076,1.8175658645710526e-15,0.0,5.14323297501937e-16,0,0,
1166,2453641.5,pW1,3581.523809791408,4086.751019343191,13576.770199507977,0.0,407.15691635619436,144.4130625196313,0.0,15.019521566832745,4.1736846769312557e-16,0.0,5.914129132010199e-17,0,0,
1166,2453641.5,pW3,4086.751019343191,4553.84787345711,5898.815602789128,0.0,783.0859718429817,138.6191183518212,0.0,21.76538322015985,3.5328986291838726e-16,0.0,7.135441736243624e-17,0,0,
1166,2453641.5,pW4,4553.84787345711,5203.970433672808,16922.09656223111,0.0,1803.7711605329598,200.6609654469093,0.0,40.40527728681271,3.92641933826029e-16,0.0,1.0095582402215715e-16,0,0,
1166,2453641.5,pW5,5203.970433672808,5547.143632613651,7275.365393168927,0.0,1082.415720459421,85.19410958974291,0.0,14.009826753220329,1.4204492509106708e-16,0.0,3.0330556531464557e-17,0,0,
1166,2453641.5,pW6,5619.591307945606,5971.343836859957,-488.6308408934297,0.0,32587.101382538964,64.94174963222082,0.0,20.72882472947453,9.358225080865247e-17,0.0,3.5724384104630285e-17,0,0,
1166,2453641.5,pW7,5971.343836859957,6433.674396544143,8888.998452779511,0.0,3498.559617700051,164.1748086752192,0.0,25.240711732317305,2.2150356197222664e-16,0.0,5.220292356071687e-17,0,0,
1241,2453636.5,pW1,3642.2589148028583,3920.483896170282,13342.751997904514,0.0,100.95273466247896,115.07667582447651,0.0,2.4397637127578444,1.18438977441292e-14,0.0,4.2504481879235046e-16,0,0,
1241,2453636.5,pW2,3921.254602489865,4103.912000229698,8880.358051486175,0.0,215.8534902331644,31.83428328600298,0.0,2.959256700068552,3.985372108272903e-15,0.0,4.3005667138567455e-16,0,0,
1241,2453636.5,pW3,4103.912000229698,4510.844936966541,9366.548067872027,0.0,201.3489140722263,105.1737526729616,0.0,7.558934703174586,1.1945247487791113e-14,0.0,1.1237039870891107e-15,0,0,
1241,2453636.5,pW4,4510.074230646967,5138.9705874220945,16955.8200830375,0.0,286.80882095852417,170.92263799906985,0.0,6.861207903017883,1.5639532288970755e-14,0.0,8.599404361460062e-16,0,0,
1241,2453636.5,pW5,5204.480624586169,5563.6297695092235,7326.042707561809,0.0,432.0748587602118,93.8995303557627,0.0,8.519142833226613,6.955690943507132e-15,0.0,8.423261243191128e-16,0,0,
1241,2453636.5,pW6,5563.6297695092235,5878.848654216368,11879.638123320537,0.0,805.1032613896153,44.475728591207286,0.0,6.522629426887814,2.8250526845249014e-15,0.0,4.8000760903390465e-16,0,0,
1241,2453636.5,pW7,5996.7667211117005,6308.902780540536,10300.760682024615,0.0,46.52102948727559,125.97662047114521,0.0,1.8723048054467368,6.88520083896249e-15,0.0,1.6693981727374958e-16,0,0,
1253,2453637.5,pW1,3565.724361669145,3908.4731328983935,12616.168713618428,0.0,245.78891293342133,104.16833084973626,0.0,14.379762507535697,2.291745306448465e-15,0.0,3.9834173772556966e-16,0,0,
1253,2453637.5,pW2,3909.1310000216704,4084.781521937618,9558.47660741137,0.0,488.8714975485974,22.7317621506808,0.0,6.488651916194447,5.503458788693235e-16,0.0,1.6640502760796635e-16,0,0,
1253,2453637.5,pW3,4084.781521937618,4495.948473988056,9318.706060213432,0.0,262.5639343082024,105.414705931603,0.0,6.761187965952679,2.498992428412414e-15,0.0,2.124396763974295e-16,0,0,
1253,2453637.5,pW4,4510.421550700236,5138.026786310027,18821.68478281673,0.0,1060.6481364244657,180.79556436773217,0.0,16.256703244788927,3.557842601981744e-15,0.0,4.1180115626904216e-16,0,0,
1253,2453637.5,pW5,5217.62870822699,5558.4038780863975,7154.537678767559,0.0,537.7658505216092,88.7846296758527,0.0,6.108893833134638,1.3639705576586607e-15,0.0,1.1951968825581518e-16,0,0,
1253,2453637.5,pW6,5558.4038780863975,5961.676424657463,10673.099902812726,0.0,1760.75789572153,73.30790143238747,0.0,13.221107747698893,1.0673022027278646e-15,0.0,2.2215188778933503e-16,0,0,
1253,2453637.5,pW7,5961.676424657463,6430.735683556609,10278.590399038587,0.0,401.3471501925114,143.16245448429143,0.0,31.01374269311193,2.0835601444713704e-15,0.0,5.653559808003233e-16,0,0,
1253,2453639.5,pW1,3565.029819979765,3922.200555962405,12980.221570317888,0.0,397.2786099495223,96.94895417772608,0.0,18.74122009282577,2.3736730076559744e-15,0.0,5.660020397122473e-16,0,0,
1253,2453639.5,pW2,3922.200555962405,4090.0708018742494,9659.50154444132,0.0,791.289827538352,15.377985640027756,0.0,2.734819677389549,4.092022883033687e-16,0.0,7.864567860832823e-17,0,0,
1253,2453639.5,pW3,4090.0708018742494,4522.247392413247,9551.088367829965,0.0,307.6352413393572,64.16335118604862,0.0,7.648009076160103,1.6043779905826075e-15,0.0,2.264502016342488e-16,0,0,
1253,2453639.5,pW4,4557.9644660115055,5218.7303275793965,15131.250981237414,0.0,573.2079024946712,111.90293802669777,0.0,9.090843608583423,2.2765886121561715e-15,0.0,2.225131549021338e-16,0,0,
1253,2453639.5,pW5,5218.7303275793965,5572.329356202208,8015.9207066843555,0.0,1955.8417887824382,35.265964572327036,0.0,5.149564455532693,5.758118392123059e-16,0.0,9.351725412491279e-17,0,0,
1253,2453639.5,pW6,5572.329356202208,5875.924481787459,11045.725537342558,0.0,913.1105445428868,5.756002703192188,0.0,2.7628700381074203,9.135034986429103e-17,0.0,4.4429665281018965e-17,0,0,
1253,2453639.5,pW7,5875.924481787459,6283.099120807668,8878.176845309868,0.0,334.7097898411149,66.22335093890929,0.0,12.03818510456806,1.0877653267150986e-15,0.0,2.3005624797866667e-16,0,0,
1371,2453638.5,pW1,3696.7402915176,4091.0310689253547,7700.474076424314,0.0,394.7376831576776,64.39846905234593,0.0,5.850763560347363,5.2474553449754715e-15,0.0,5.731871117065498e-16,0,0,
1371,2453638.5,pW3,4091.0310689253547,4621.807115435794,10747.249917075673,0.0,166.106093553257,34.15278786709157,0.0,4.0944881467203125,4.195324874579929e-15,0.0,5.313702071700766e-16,0,0,
1371,2453638.5,pW4,4617.474249749994,5204.577550175828,10981.270328925784,0.0,631.2554031432717,67.032692841333,0.0,14.442959571213384,8.03567213699057e-15,0.0,1.8852644387719055e-15,0,0,
1371,2453638.5,pW5,5204.577550175828,5568.538267782988,6885.1432816579745,0.0,3241.3533571523844,18.474829424743994,0.0,7.435367442726233,2.0038960048161327e-15,0.0,7.972155516355609e-16,0,0,
1371,2453638.5,pW6,5568.538267782988,5964.9954780336475,,0.0,,14.926026637890187,0.0,2.177157511003391,1.6582662583427436e-15,0.0,2.5280789442404767e-16,0,0,
1371,2453638.5,pW7,5964.9954780336475,6398.2820466136,7778.661893514715,0.0,91.23544918269907,25.85141108766953,0.0,2.174294457590344,2.829790737449284e-15,0.0,2.5567729342896456e-16,0,0,
1580,2453637.5,pW1,3759.9391721630186,4041.313238675601,7864.563053010659,0.0,672.8682866348759,93.25808145091699,0.0,46.23121692180084,5.512193810388664e-15,0.0,2.7563149496901653e-15,0,0,
1580,2453637.5,pW3,4041.313238675601,4604.061371700762,9769.281628370642,0.0,1669.367558197865,231.507729552536,0.0,60.96909744553911,1.2102792255455143e-14,0.0,4.17659661151456e-15,0,0,
1580,2453637.5,pW4,4604.061371700762,5175.229676292388,14107.120528111765,0.0,3189.6098028412384,210.4648111262736,0.0,70.09822349044425,9.454158529397024e-15,0.0,3.7131673692811395e-15,0,0,
1580,2453637.5,pW5,5175.229676292388,5556.944120638641,5675.880608820299,0.0,3349.164963209077,117.02563785846584,0.0,62.665579480742466,4.803252096039808e-15,0.0,2.6815863873560918e-15,0,0,
1580,2453637.5,pW6,5556.944120638641,5852.351806428654,12645.319510425568,0.0,2091.7004601939707,68.81894212350124,0.0,19.27596744799095,2.2986648208809147e-15,0.0,7.642578270774911e-16,0,0,
1580,2453637.5,pW7,5852.351806428654,6455.797435358382,8170.06848324888,0.0,1306.9261441762426,227.60512670279624,0.0,21.75452938651945,6.64257607927629e-15,0.0,1.0521150639235095e-15,0,0,
1688,2453641.5,pW1,3671.3052872679937,3926.565635112653,11873.369491195686,0.0,691.7192977957736,85.62048547161892,0.0,8.315569279555035,8.037955118370125e-16,0.0,1.1493813902889479e-16,0,0,
1688,2453641.5,pW2,3926.565635112653,4050.268726760448,,0.0,,16.880941791498543,0.0,3.14992310027948,1.6133946280239743e-16,0.0,3.46894633872771e-17,0,0,
1688,2453641.5,pW3,4050.268726760448,4633.440444528629,5728.522409889959,0.0,753.2358843332694,86.00512620564034,0.0,20.937687832597934,6.799171783612486e-16,0.0,1.9884213204188594e-16,0,0,
1688,2453641.5,pW4,4633.440444528629,5127.27104055118,20507.757492631885,0.0,2115.9557949120167,92.82708033197004,0.0,23.138344579607296,5.59152125006948e-16,0.0,1.7363788346296488e-16,0,0,
1794,2453637.5,pW1,3646.461956821618,3959.1947009199184,13882.814210334243,0.0,224.4264650159864,116.62677106449564,0.0,6.678074311808753,6.22834563958679e-15,0.0,5.760379469519606e-16,0,0,
1794,2453637.5,pW3,3959.920298934067,4615.8609037249325,6387.873947113798,0.0,102.57781037991293,188.99320968233206,0.0,9.375241810866225,1.2746433887188346e-14,0.0,8.655808032307589e-16,0,0,
1794,2453637.5,pW4,4615.8609037249325,5247.856774048882,14488.228957658059,0.0,700.0170254833223,212.134016051684,0.0,14.137327494229133,1.3344236751930406e-14,0.0,1.2636251768498071e-15,0,0,
1794,2453637.5,pW7,5837.76795955217,6278.931552154878,17041.858612179076,0.0,8411.773343040333,38.385453702458726,0.0,21.890292843131093,1.169796535578555e-15,0.0,7.775098573257215e-16,0,0,
2017,2453636.5,pW1,3615.136876986734,3908.0252377409306,13865.174056074837,0.0,323.13891606333755,52.65813875769341,0.0,5.550195790779057,8.08248427772425e-16,0.0,1.0909204174427906e-16,0,0,
2017,2453636.5,pW2,3908.0252377409306,4040.182181008077,,0.0,,17.09211830425717,0.0,1.4389185101443058,2.682215244828059e-16,0.0,2.53316752713793e-17,0,0,
2017,2453636.5,pW3,4036.6103717305828,4647.389758181412,12101.836147319522,0.0,474.42566053113404,73.22622164742401,0.0,9.493938925497137,1.144672013355476e-15,0.0,1.6070704204365246e-16,0,0,
2017,2453636.5,pW4,4647.389758181412,5076.006871480238,17475.40533158381,0.0,1629.035413614946,46.28107477496323,0.0,9.338932774554824,6.5281079985638985e-16,0.0,1.462266367710842e-16,0,0,
2017,2453636.5,pW5,5129.584010642594,5679.642639376098,6870.539851819722,0.0,382.0885769524618,66.7096489620086,0.0,6.723330930123301,7.949339416278625e-16,0.0,9.489198552160279e-17,0,0,
2017,2453636.5,pW6,5679.642639376098,5968.959190852806,4701.143495664942,0.0,4037.683244054439,16.480327200683142,0.0,5.157298248144317,1.7525329385799066e-16,0.0,5.623754893885797e-17,0,0,
2017,2453636.5,pW7,5968.959190852806,6329.711927879316,8917.69768788698,0.0,1719.6037747917185,47.97911053520824,0.0,25.00072501914693,5.254769174900752e-16,0.0,2.8518365323628886e-16,0,0,
2031,2453636.5,pW1,3645.019458445296,3945.213984841348,12665.828735121384,0.0,94.04214690164278,103.28024337540869,0.0,2.306496735266733,2.3886631944496933e-14,0.0,8.456459538204229e-16,0,0,
2031,2453636.5,pW2,3945.213984841348,4067.302667825385,8551.88048047068,0.0,88.9759724558494,12.344049313610412,0.0,0.6888158619767669,3.197917828658016e-15,0.0,1.9963786340059999e-16,0,0,
2031,2453636.5,pW3,4067.302667825385,4608.083716572341,10329.298790549872,0.0,660.0957353027849,122.48709067313557,0.0,12.306007448896684,2.7200920229843462e-14,0.0,3.081963550685575e-15,0,0,
2031,2453636.5,pW4,4608.801885295778,5109.3654855303475,16793.56435241797,0.0,998.0620025797258,103.21155907479248,0.0,16.594825174864734,1.550319021085514e-14,0.0,3.216858334687639e-15,0,0,
2031,2453636.5,pW5,5150.301102766171,5530.930526187008,9285.139785510384,0.0,1249.51129956853,85.8662010203873,0.0,6.613026268907987,9.40348593696871e-15,0.0,9.66240200052007e-16,0,0,
2031,2453636.5,pW6,5667.382583639759,5877.806019606367,8176.797619217384,0.0,1102.6154441841825,19.85806508812559,0.0,6.526541770864832,1.8495882330807764e-15,0.0,6.573449018531577e-16,0,0,
2031,2453636.5,pW7,5877.087850882928,6303.680072603644,9545.965481020412,0.0,145.5814841333233,102.41760122432287,0.0,10.811038735993607,7.68287340086177e-15,0.0,1.0807010794256897e-15,0,0,
2165,2453641.5,pW1,3654.436497900093,3944.2696980060377,11735.782794545226,0.0,196.82666107713348,93.75075042322665,0.0,5.808912478977013,1.2637195465051415e-15,0.0,1.111331594808434e-16,0,0,
2165,2453641.5,pW2,3944.2696980060377,4113.165303823168,9007.508223241231,0.0,483.85994596240965,28.754304100926557,0.0,4.976536871436379,3.7631657509755837e-16,0.0,7.525005249507997e-17,0,0,
2165,2453641.5,pW3,4115.250434759187,4572.936675214262,8047.6357252688185,0.0,316.6252676769677,91.00626747640536,0.0,12.164520051674087,1.005528375401127e-15,0.0,1.67640112935905e-16,0,0,
2165,2453641.5,pW4,4572.936675214262,5232.880616462689,15131.418691304863,0.0,359.9855006234904,214.69036553626648,0.0,12.430555024081054,1.670605710416266e-15,0.0,1.52756662994647e-16,0,0,
2165,2453641.5,pW5,5232.880616462689,5581.097482777032,6154.906438526811,0.0,314.91207590317487,84.68648535817762,0.0,5.29948186377204,4.468239438216926e-16,0.0,3.6558338902820815e-17,0,0,
2165,2453641.5,pW6,5581.097482777032,5922.016390815324,8173.439332751485,0.0,2607.325241032829,62.14724488429623,0.0,21.01091405493357,3.106934808630504e-16,0.0,1.1213255277307635e-16,0,0,
2165,2453641.5,pW7,5919.931259879304,6572.577242851689,9137.197105541129,0.0,241.3460743001196,209.514631767942,0.0,50.31210788907722,1.0305544362123427e-15,0.0,2.9830069506318747e-16,0,0,
2308,2453637.5,pW1,3685.497575444537,3943.6259361896296,11726.883884337054,0.0,200.82906096997138,82.01423922450384,0.0,5.2284980193042,7.521832655115456e-15,0.0,7.740385023845025e-16,0,0,
2308,2453637.5,pW2,3945.789023011521,4066.200856096519,8883.81632083698,0.0,1023.8197147647363,16.706148724965402,0.0,2.3400882055847863,1.777551400511869e-15,0.0,2.876163412293635e-16,0,0,
2308,2453637.5,pW3,4066.200856096519,4614.182850974373,9832.98574367608,0.0,526.0345928903548,110.35111234022035,0.0,12.09463958267909,1.0718525953330614e-14,0.0,1.4900506726378155e-15,0,0,
2308,2453637.5,pW4,4614.182850974373,5143.418093395872,16782.192256151364,0.0,864.8514919018561,147.2086995616275,0.0,16.833238424809092,1.1595923099675718e-14,0.0,1.639431343774914e-15,0,0,
2308,2453637.5,pW5,5229.941566271319,5582.524718238783,,0.0,,85.34710162139102,0.0,4.922785277843565,5.394838290839711e-15,0.0,4.1857764402848877e-16,0,0,
2308,2453637.5,pW6,5582.524718238783,5859.399831440222,12717.853348225293,0.0,455.0892520019098,37.108539954083795,0.0,3.732380238872504,1.987995300249429e-15,0.0,2.296988956126005e-16,0,0,
2308,2453637.5,pW7,5859.399831440222,6559.518932790733,9882.89890454838,0.0,48.426977641711254,203.28022317458738,0.0,23.39085491582929,9.0074648681068e-15,0.0,1.2804938409541087e-15,0,0,
2330,2453641.5,pW1,3548.768486599852,3938.749797012274,,0.0,,157.00442449870198,0.0,13.409723364604723,1.9618881881883048e-15,0.0,2.4353215013329693e-16,0,0,
2330,2453641.5,pW2,3938.749797012274,4186.216690871721,7258.216963854885,0.0,871.6453555204669,50.501158647758245,0.0,7.856038037097116,7.514125112971576e-16,0.0,1.3865533130864323e-16,0,0,
2330,2453641.5,pW3,4188.426216709754,4565.150372093996,7222.906088353728,0.0,472.6202935509299,99.25730009571156,0.0,11.272691523757254,1.3462228550386012e-15,0.0,2.100600450123087e-16,0,0,
2330,2453641.5,pW4,4565.150372093996,5248.998618964513,15359.456628433009,0.0,416.74024673435923,181.05376537654632,0.0,11.372488361701755,2.111177284335927e-15,0.0,1.7280320603088006e-16,0,0,
2330,2453641.5,pW5,5248.998618964513,5558.332236288814,5102.457614579051,0.0,1246.3153229471452,57.41295478403632,0.0,6.5869120488560675,5.100360751815037e-16,0.0,7.113182228552281e-17,0,0,
2330,2453641.5,pW6,5558.332236288814,5880.9230086413045,10040.885769696835,0.0,94.68766451405851,40.043477984822886,0.0,4.320188875537847,3.3203077734638793e-16,0.0,4.1122534089001575e-17,0,0,
2330,2453641.5,pW7,5882.027771560322,6571.3998330259155,9780.052853242929,0.0,194.4535456801741,179.65919294082966,0.0,41.5683935584711,1.4725071023156766e-15,0.0,3.827196145475123e-16,0,0,
2372,2453637.5,pW1,3588.9483277873155,3936.838938828401,17722.188697412243,0.0,389.332334831876,118.82935280949036,0.0,13.090415144564572,3.0863871850534e-15,0.0,5.485505758699183e-16,0,0,
2372,2453637.5,pW2,3936.838938828401,4065.8951332468705,8986.860174953228,0.0,841.1725285751448,18.67188881989136,0.0,6.745630527896688,6.16061451923104e-16,0.0,2.477029150355087e-16,0,0,
2372,2453637.5,pW3,4065.8951332468705,4526.7099144041085,11938.888408779056,0.0,947.859269123914,117.23752591688255,0.0,20.532883937781413,3.864111308593144e-15,0.0,8.804954919423148e-16,0,0,
2372,2453637.5,pW7,5822.181605115561,6568.463077187571,9258.169180562283,0.0,278.99196107549625,223.67365476389483,0.0,44.39035516388078,6.998419671446547e-15,0.0,1.7570723454448451e-15,0,0,
2372,2453638.5,pW1,3566.054559408496,3966.5227931982186,17236.779980859395,0.0,272.3211188342424,132.09750196592657,0.0,15.695990377255516,3.262132968970166e-15,0.0,5.48972553482689e-16,0,0,
2372,2453638.5,pW2,3964.5787726458448,4158.980827883578,,0.0,,14.538369369409473,0.0,10.462814197530989,4.324270898571993e-16,0.0,3.0055559628909733e-16,0,0,
2372,2453638.5,pW3,4160.924848435959,4575.0012260923295,,0.0,,77.18721021012628,0.0,12.530169102322139,2.271837393881141e-15,0.0,4.456595720979223e-16,0,0,
2372,2453638.5,pW4,4575.0012260923295,5177.64759732929,16645.84369696366,0.0,1148.3750116448539,107.0264613861289,0.0,13.889323460705318,2.848670502322837e-15,0.0,4.465653126713154e-16,0,0,
2372,2453638.5,pW5,5177.64759732929,5665.596755976001,7892.687673737467,0.0,825.8398693103136,60.258978818899145,0.0,6.790442830286207,1.4273598611493605e-15,0.0,1.8076580919393376e-16,0,0,
2372,2453638.5,pW7,5968.8639621468665,6573.4543539362085,3196.6463392271376,0.0,5174.806486836817,137.62070285791143,0.0,42.39984864792253,3.898284762066612e-15,0.0,1.4370362189898935e-15,0,0,
2422,2453641.5,pW1,3588.851716467314,3942.798414677181,12529.697853194506,0.0,295.4744550414464,98.00252945257986,0.0,8.227802094315086,2.0620525167530386e-15,0.0,2.2952638202403453e-16,0,0,
2422,2453641.5,pW2,3942.798414677181,4048.7704800094734,9944.439426581228,0.0,222.43158127012643,9.965727598848149,0.0,1.8452757757831508,2.1285706720538003e-16,0.0,4.324676609156112e-17,0,0,
2422,2453641.5,pW3,4048.7704800094734,4590.287733857492,11355.812002222945,0.0,198.65294303606711,99.97276568891623,0.0,7.826887296195433,1.7359318139794712e-15,0.0,1.731344806120528e-16,0,0,
2422,2453641.5,pW4,4587.108571897526,5202.806271478149,15809.380343394356,0.0,533.9975679898988,126.47020779180514,0.0,10.067996435091967,1.5124675776713376e-15,0.0,1.4883538065730658e-16,0,0,
2422,2453641.5,pW5,5202.806271478149,5627.754253460647,9213.463659916624,0.0,405.7465564104728,74.21201229398909,0.0,7.261067902458639,6.690689543188298e-16,0.0,7.690056502085197e-17,0,0,
2422,2453641.5,pW6,5627.754253460647,5834.399780858621,13435.64721028882,0.0,1866.0675723403967,11.398965251084414,0.0,6.189991145325397,9.270936828555635e-17,0.0,4.973805133012601e-17,0,0,
2422,2453641.5,pW7,5835.4595015119385,6319.751840080522,9636.86372208635,0.0,163.8938645911172,89.63962116417736,0.0,15.698625523314107,6.051210211687982e-16,0.0,1.2863513983777748e-16,0,0,
2440,2453638.5,pW1,3534.1349584961213,3954.0651740121057,15125.129657849091,0.0,413.4503254072149,105.841641903811,0.0,9.474519890715252,1.757615760629848e-14,0.0,2.0421865382723047e-15,0,0,
2440,2453638.5,pW2,3954.76273250964,4076.8354695782455,,0.0,,14.384733405115115,0.0,1.7754317196728182,2.6200379518580426e-15,0.0,3.6829461650109267e-16,0,0,
2440,2453638.5,pW3,4076.8354695782455,4647.438320561754,10087.106204698386,0.0,591.0959753112418,82.10385109706847,0.0,9.391493862699182,1.4186005314619445e-14,0.0,1.853368560610919e-15,0,0,
2440,2453638.5,pW4,4648.135879059288,5179.675454180847,16413.70952712219,0.0,1565.6846551776791,93.92480694801763,0.0,13.168594399805341,1.4169436095746472e-14,0.0,2.328456362450688e-15,0,0,
2440,2453638.5,pW5,5179.675454180847,5605.883696174647,7951.238203907736,0.0,728.4906905940926,103.09424529263882,0.0,9.887571897336288,1.3184107736462446e-14,0.0,1.6716231412700445e-15,0,0,
2440,2453638.5,pW6,5605.883696174647,5852.819404301985,9682.600629154496,0.0,76.71829373627054,26.957027905376854,0.0,2.442914760723417,2.829679941526009e-15,0.0,2.8967533184071296e-16,0,0,
2440,2453638.5,pW7,5852.819404301985,6439.466100728798,9485.28857819398,0.0,63.459242498148384,113.9078717407672,0.0,8.777424812652175,1.016439597826824e-14,0.0,9.511693178926651e-16,0,0,
2635,2453638.5,pW1,3549.339620502395,3947.1284577329616,17747.839908143018,0.0,257.5093681383417,131.85199056747442,0.0,9.02599030642735,1.4548835562135185e-14,0.0,1.5335345081645888e-15,0,0,
2635,2453638.5,pW2,3949.3021672260265,4049.2928039069316,10459.10399731598,0.0,515.1940978435995,10.952392031261592,0.0,2.194075320870562,1.4108620623189275e-15,0.0,3.11758653922558e-16,0,0,
2635,2453638.5,pW3,4047.8436642448887,4582.576199538432,11689.120675391743,0.0,548.6455840000551,114.93923825487492,0.0,12.410727654563107,1.3244774725460778e-14,0.0,1.7067118766935835e-15,0,0,
