obj_id,time,feat_name,feat_start,feat_end,vel,vel_err,vel_samperr,pew,pew_err,pew_samperr,area,area_err,area_samperr,notes
2007ca,2454228.75,pW6,5602.6614,5916.531,9346.252066992392,0.0,357.1602161859243,12.019937516620367,0.0,0.9602254313910816,2.1857872797084407e-14,0.0,1.823850116883816e-15,interesting steep dip around 5900AA
2007ca,2454228.75,pW7,5916.531,6298.7259,10164.918103511043,0.0,12.457974413650133,89.77954400206812,0.0,1.1899406203150071,1.4574549555081802e-13,0.0,2.5485533925293e-15,
2007ca,2454228.75,pW8,7848.1456,8537.8046,12594.14681077481,0.0,137.13840689651389,147.779181573991,0.0,6.284992078105997,9.818197111772446e-14,0.0,5.310255675944078e-15,
2007hj,2454355.74,pW1,3660.4962,3944.8915,12971.08619778794,0.0,146.72020887039284,81.52519648133608,0.0,6.813471254891947,1.4305177030260715e-13,0.0,1.7908811747552313e-14,
2007hj,2454355.74,pW2,3944.8915,4058.6496,9097.667054668098,0.0,321.132832499848,12.66893238040783,0.0,2.66416811493304,2.852529885171676e-14,0.0,6.66983965958419e-15,
2007hj,2454355.74,pW3,4058.6496,4591.5167,6878.817226825179,0.0,67.41282066747507,143.57966960789338,0.0,3.3671038555967563,3.6376102578787483e-13,0.0,1.1504243451294138e-14,
2007hj,2454355.74,pW4,4591.5167,5256.1038,14546.992941106982,0.0,87.12224332132746,226.6988513969489,0.0,2.310673540767108,5.852053906661763e-13,0.0,8.842305872672082e-15,
2007hj,2454355.74,pW5,5256.1038,5603.3655,9559.404187236863,0.0,4833.869498867129,39.54724039960617,0.0,3.1258075633815086,7.794392337007626e-14,0.0,6.906665269899909e-15,messy gaussian but clear feature
2007hj,2454355.74,pW6,5603.3655,5890.7544,9521.288566473122,0.0,37.19410563616435,35.444808173222114,0.0,2.0640703146135637,6.407352816155954e-14,0.0,4.1927742618353075e-15,
2007hj,2454355.74,pW7,5890.7544,6417.6343,10223.68526385487,0.0,31.16936903697197,143.0933115674366,0.0,3.639553690818449,2.4258783616841914e-13,0.0,8.369519408457578e-15,
2007hj,2454355.74,pW8,7812.6683,8686.8098,10978.897115006808,0.0,206.8399133558092,356.77125949787927,0.0,21.403151110596454,2.8029649551618043e-13,0.0,2.922288437581926e-14,
2007jg,2454365.88,pW2,3940.7913,4077.9027,9381.681509878892,0.0,99.48195171248028,12.098068965395445,0.0,1.0814872245788043,1.1895938393196328e-14,0.0,1.1673101673177167e-15,
2007jg,2454365.88,pW3,4077.9027,4499.0303,11264.727657355204,0.0,86.55507872372635,90.41807991082165,0.0,1.7207501993668606,8.402997574334373e-14,0.0,2.0344308977519236e-15,
2007jg,2454365.88,pW4,4525.1467,5094.4851,19024.027959471674,0.0,111.60707598205731,129.45348959534493,0.0,2.352334522337425,1.0528327855196817e-13,0.0,2.4791130667544132e-15,
2007jg,2454365.88,pW5,5183.281,5625.3018,8387.006135228687,0.0,124.51456682280205,90.67845443299879,0.0,2.157037263911384,6.614606007526588e-14,0.0,1.9509033518127763e-15,dip prior to this feature not included. 
2007jg,2454365.88,pW6,5669.0468,5919.1118,10339.038457195617,0.0,92.75541419345743,23.317976879125137,0.0,1.70590432892918,1.583611068707571e-14,0.0,1.256252281736245e-15,gaussian hooks over on right side
2007jg,2454365.88,pW7,5919.1118,6351.9918,11723.318043200616,0.0,29.297702565258607,117.02590936719812,0.0,2.4547336518704017,7.539880736433196e-14,0.0,2.1877765859927125e-15,
2007jg,2454365.88,pW8,7706.1293,8515.739,18246.997701760032,0.0,148.50358506969255,357.8016382949273,0.0,14.706767649526435,1.2544094225179954e-13,0.0,8.928239237242702e-15,
2007le,2454389.65,pW2,3901.7247,4061.4653,12073.450237714611,0.0,62.861020186112725,11.359316399162555,0.0,1.4560628809203398,6.448931518322529e-14,0.0,9.000277058893127e-15,
2007le,2454389.65,pW3,4061.4653,4471.3658,14800.836573324064,0.0,98.90220963032496,95.06285577978376,0.0,1.1382024528626395,4.806000625631419e-13,0.0,7.561434283464362e-15,
2007le,2454389.65,pW4,4501.5055,5062.1047,21569.533201132155,0.0,242.0868980395512,146.29368035357928,0.0,6.261570195450625,5.489407677642416e-13,0.0,3.285042944204685e-14,left boundary starts on a little shoulder because the peak is too far to the left out of the boundary guidelines
2007le,2454389.65,pW5,5152.5239,5610.648,9466.688600336072,0.0,1624.079015054873,65.57248946930925,0.0,6.512648217380349,2.1377111687285506e-13,0.0,2.523941109588152e-14,this feature also starts on a bit of a shoulder because its first peak is to the left of the left boundary guidelines. Creates 2 distinct gaussian populations. dip between feature 4 and 5 not included in either. 
2007le,2454389.65,pW6,5610.648,5812.5843,12864.36899894372,0.0,40.279073082790006,14.633173532607394,0.0,0.5791557993198384,4.398250849691857e-14,0.0,1.8948005883135067e-15,
