features,x0SALT2zspec_c_pew,x0SALT2zspec_p_pew,x0SALT2zspec_c_vel,x0SALT2zspec_p_vel,x1SALT2zspec_c_pew,x1SALT2zspec_p_pew,x1SALT2zspec_c_vel,x1SALT2zspec_p_vel,cSALT2zspec_c_pew,cSALT2zspec_p_pew,cSALT2zspec_c_vel,cSALT2zspec_p_vel,PeakMJDSALT2zspec_c_pew,PeakMJDSALT2zspec_p_pew,PeakMJDSALT2zspec_c_vel,PeakMJDSALT2zspec_p_vel,muSALT2zspec_c_pew,muSALT2zspec_p_pew,muSALT2zspec_c_vel,muSALT2zspec_p_vel,muerrSALT2zspec_c_pew,muerrSALT2zspec_p_pew,muerrSALT2zspec_c_vel,muerrSALT2zspec_p_vel
pW1,0.07188997068786646,0.7270951991729582,0.3139370011873902,0.1264482630739383,-0.10771823443836728,0.6004367945716439,0.006144966841796537,0.9767433573335977,0.17707877649995424,0.3868250003403236,0.2321462452234549,0.264145443474677,-0.013819805373125854,0.9465779004690601,0.15773606194479028,0.45142828236353166,-0.06226890775126355,0.7625086342978125,-0.3296346124641988,0.1075863067962863,0.041284791978255554,0.8412899519475334,-0.280431374874367,0.17452649131417544
pW2,-0.08774233774013629,0.6699475834353992,-0.06971727500504164,0.7405362508559747,-0.5636638355233622,0.0027110418985870142,0.15551310060816004,0.4579109838067604,0.2976590822614002,0.13971910363118123,-0.18878950744179857,0.366108796536948,0.15685866600512308,0.4441258386529908,-0.12527665443033376,0.5507255815928317,-0.04034129592243334,0.8448733803333425,0.1364644540656149,0.515405682042106,0.06956745070788198,0.7355972216328136,0.11137189936608718,0.5961091329520565
pW3,0.06324998980844794,0.7444579387054262,-0.1293050852059819,0.5038050478108048,0.21996313611912766,0.251570201763074,0.26413870252136096,0.16617584639623786,0.1761254861756734,0.36076036453450144,0.12195342841411555,0.5285569474922567,-0.07174135665340202,0.7115150150905083,0.11774612452447855,0.5429800017527827,-0.08234048027826073,0.6711029910237761,0.05035264658906182,0.7953310906398303,-0.21205801002300792,0.2694395455838074,-0.18748959371365637,0.33009473385393295
pW4,0.17255740923470808,0.37072519887312927,0.009113930393653429,0.9625754116672276,-0.0510626243645064,0.7925070586941986,-0.2281293758987228,0.233948356899577,0.1251793232711638,0.5176244142270966,-0.011929673705290411,0.9510251967319393,-0.03981774687270212,0.837514152132867,0.2614928252400815,0.17061831274010358,-0.08436671013486859,0.6634744829296068,0.058216089359737655,0.7642019318444512,-0.04574997799341271,0.8136987280510898,0.11982980385571423,0.5358138873573877
pW5,-0.035204449468192026,0.8561332982072513,0.027933242115985593,0.8877932161606469,0.037605492046104236,0.8464326797304133,0.14176863704227832,0.47176248734519083,0.02710075670122709,0.8890172877563954,-0.03934325887357652,0.8424426628406877,-0.09972913678322752,0.6067484093303296,0.22579233134819462,0.2479660836868965,0.009560826885781915,0.9607416827121886,-0.09150030438764101,0.6433120031758086,-0.2220123274677949,0.2470684716024676,-0.2103724116345697,0.28259162630076173
pW6,-0.19433895767262438,0.31240639728167885,0.08021508416852,0.7030867286818459,0.028671210771295752,0.8826287329935109,-0.35899181810913294,0.07800999324104048,-0.11488250972303898,0.5529012783964888,0.17220446420345628,0.41044154537615873,-0.1683675494474955,0.38262987789150776,0.2320856234312363,0.26427372365320295,0.22308803879795114,0.24472674749744128,-0.225456443326702,0.27854345131731284,0.08463768547435728,0.6624567633290587,-0.009172335272488771,0.965291414004897
pW7,-0.09434137611584796,0.6329953708767788,0.19137740192070943,0.3292822384988121,-0.19058783098365056,0.3313192912470326,-0.2658128854584952,0.1715733819365075,-0.11251073702284364,0.5686624533167817,0.3827862601528009,0.0443805255626775,-0.03595582095383017,0.85586183851572,0.529881202733853,0.0037307774255563083,0.00038517190302084225,0.9984479482554044,-0.3300754009691317,0.08626866399863263,0.01813054513513132,0.927038807815771,-0.1655806370097162,0.39975492070847163
