features,pW1_c_vel,pW1_p_vel,pW2_c_vel,pW2_p_vel,pW3_c_vel,pW3_p_vel,pW4_c_vel,pW4_p_vel,pW5_c_vel,pW5_p_vel,pW6_c_vel,pW6_p_vel,pW7_c_vel,pW7_p_vel,pW8_c_vel,pW8_p_vel
pW1,0.9999999999999999,0.0,0.17836682991166516,0.10036094935829336,0.30086863510620904,0.0012667731533234075,0.33808695648006537,0.00041973528753970956,0.24935562610800416,0.014285432237493203,0.00396340402810013,0.9714569522783745,0.27863457880031295,0.009382205673649894,,
pW2,0.17836682991166516,0.10036094935829336,1.0,0.0,0.514196400612418,9.826132248279835e-08,0.35605611628672185,0.0006159414000484125,0.40057221133121623,0.00013252064710098205,0.28610519668810663,0.01165349127769442,0.6093804319344694,1.990438012203421e-09,,
pW3,0.30086863510620904,0.0012667731533234075,0.514196400612418,9.826132248279835e-08,0.9999999999999998,0.0,0.21960073140759992,0.0164110158406419,0.4873728885853431,7.677898579639627e-08,-0.015473553750318218,0.8810548190321982,0.36810978091392277,0.00017778753523831626,0.7511690860366367,0.45898056159402206
pW4,0.33808695648006537,0.00041973528753970956,0.35605611628672185,0.0006159414000484125,0.21960073140759992,0.0164110158406419,1.0,0.0,0.23069479827667855,0.017351543306003622,0.21359164909717532,0.03980829071858251,0.4876125975927588,4.686201542519492e-07,,
pW5,0.24935562610800416,0.014285432237493203,0.40057221133121623,0.00013252064710098205,0.4873728885853431,7.677898579639627e-08,0.23069479827667855,0.017351543306003622,1.0,0.0,0.08289603078126821,0.42954564327892514,0.45413730225752974,3.7910035159345767e-06,0.6251676549907947,0.5700611784225642
pW6,0.00396340402810013,0.9714569522783745,0.28610519668810663,0.01165349127769442,-0.015473553750318218,0.8810548190321982,0.21359164909717532,0.03980829071858251,0.08289603078126821,0.42954564327892514,0.9999999999999999,0.0,0.3179167766984211,0.0026935747900434337,0.3360433451662007,0.7818222698644256
pW7,0.27863457880031295,0.009382205673649894,0.6093804319344694,1.990438012203421e-09,0.36810978091392277,0.00017778753523831626,0.4876125975927588,4.686201542519492e-07,0.45413730225752974,3.7910035159345767e-06,0.3179167766984211,0.0026935747900434337,1.0,0.0,0.7302470851893924,0.47880986581646
pW8,,,,,0.7511690860366367,0.45898056159402206,,,0.6251676549907947,0.5700611784225642,0.3360433451662007,0.7818222698644256,0.7302470851893924,0.47880986581646,1.0,0.0
