obj_id,time,feat_name,feat_start,feat_end,vel,vel_err,vel_samperr,pew,pew_err,pew_samperr,area,area_err,area_samperr,notes
2004ey,2453303.56,pW8,7936.3029,8583.7996,9783.907346901995,0.0,846.9603110021892,146.48336511598862,0.0,19.80168846283064,1.1347933019000493e-13,0.0,1.8660856613503768e-14,
2004gs,2453352.76,pW2,3902.8246,4119.0852,9577.988208751214,0.0,200.11613603396302,30.401913384144567,0.0,4.755609857158081,1.7861031156719837e-14,0.0,3.189204655110415e-15,
2004gs,2453352.76,pW3,4130.9351,4530.8692,9481.455219158404,0.0,220.3473821128742,94.31969922401407,0.0,6.636329733247469,4.94053056343472e-14,0.0,4.525865869268587e-15,
2004gs,2453352.76,pW4,4533.8317,5212.2384,17282.949551725564,0.0,178.88572064297168,165.54127325900777,0.0,5.436636919456391,6.948895386168134e-14,0.0,2.917998847413477e-15,
2004gs,2453352.76,pW5,5212.2384,5564.7729,8183.225731242733,0.0,154.31089737493048,76.55664644857102,0.0,4.2002863260598815,2.3681402620753712e-14,0.0,1.6791751503300127e-15,
2004gs,2453352.76,pW6,5567.7353,5923.2323,10599.75611633399,0.0,14.641354445214656,45.19412160366643,0.0,1.0692135352389522,1.2598716657861036e-14,0.0,3.407504059382984e-16,
2004gs,2453352.76,pW7,5923.2323,6352.7911,11184.504830978101,0.0,28.1433483644972,132.4987256332942,0.0,2.565899360113697,3.5064922408001986e-14,0.0,9.264699959221623e-16,
2004gs,2453352.76,pW8,7786.6288,8568.7221,12857.51675926383,0.0,265.11938616933776,252.2393877052329,0.0,15.129677332012351,2.939557116144761e-14,0.0,2.463441679156836e-15,
2004gu,2453358.83,pW1,3562.31122788068,3918.8093904909297,17113.718744284262,0.0,300.9624283677375,79.97783230495239,0.0,10.185668440176405,3.605042526704866e-14,0.0,5.4774223019194715e-15,
2004gu,2453358.83,pW2,3934.83177982173,4042.9829078046105,11598.112977264596,0.0,15467.898105598635,1.6379957120042459,0.0,0.7443879960094055,9.036148848625183e-16,0.0,4.133127881060649e-16,
2004gu,2453358.83,pW3,4054.99969980271,4483.59861440154,14398.726796839974,0.0,167.0097662304682,88.41114723193327,0.0,3.187621843336333,4.226484173053298e-14,0.0,1.842601737423176e-15,
2004gu,2453358.83,pW4,4503.62660106504,5088.44381163915,16507.322873762103,0.0,100.01426447072537,101.94558747143,0.0,3.1743025107140364,3.4594277383861686e-14,0.0,1.3505071957045065e-15,
2004gu,2453358.83,pW5,5160.54456362774,5653.233035549771,8264.488495787306,0.0,254.4540187555912,67.97722094586466,0.0,1.6861852252574714,1.8181031622338053e-14,0.0,5.09749929445855e-16,
2004gu,2453358.83,pW6,5653.233035549771,5873.54088884824,9613.842007792582,0.0,2439.093240006416,2.354007278313832,0.0,1.4176104894206634,5.302805195251728e-16,0.0,3.2243843790565403e-16,Used slight uptick in between 6 and 7 to indicate the separation and create the boundary
2004gu,2453358.83,pW7,5873.54088884824,6298.1342061143705,11025.347673809156,0.0,27.11388716996274,62.3650149979442,0.0,2.4013831007849893,1.1868982710324983e-14,0.0,5.516672824048245e-16,
2004gu,2453358.83,pW8,7784.210816545849,8545.27430975874,14666.844109045664,0.0,234.1537762705578,171.23035830587128,0.0,51.1792595861757,5.7362024157400596e-15,0.0,2.302397199433527e-15,Feature 8 may seem too large because there was a lot of noise and variation so the measured max may seem too high.
2005M,2453409.73,pW2,3968.1322,4105.0238,6870.032767054803,0.0,779.7831962809433,9.224546547502806,0.0,1.1351409975511797,2.3423778205125792e-14,0.0,3.0391197333263172e-15,
2005W,2453404.51,pW7,5875.7907,6340.0686,11234.29240767984,0.0,91.24036473484396,139.32170353844862,0.0,7.575938601762344,4.790222774604144e-13,0.0,3.690053672757662e-14,
2005ag,2453413.89,pW1,3540.1159,3923.3123,15234.779237259643,0.0,225.27935381831261,145.8447035823431,0.0,9.108576775072793,2.8432280979258743e-14,0.0,2.9070932004147293e-15,Indicated farthest left peak as the beginning of the feature rather than the one closer to the right which is what the computer calculated.
2005ag,2453413.89,pW2,3928.9476,4030.3819,,0.0,,11.999563988738911,0.0,3.0509007125837653,2.349488576297825e-15,0.0,6.522044920266308e-16,
2005ag,2453413.89,pW3,4038.8347,4500.9245,10935.607529517496,0.0,393.0281571049262,110.08927950795518,0.0,8.115282599055417,1.7327450637640238e-14,0.0,1.7503281872871096e-15,
2005ag,2453413.89,pW4,4512.195,5084.1719,16601.200678191555,0.0,754.6326839296507,142.96507913364925,0.0,23.894142365738112,1.4910266632507057e-14,0.0,3.3881633060088616e-15,
2005ag,2453413.89,pW5,5179.971,5585.7084,9266.215034388992,0.0,299.52205029076373,99.19755350780828,0.0,7.918878997746407,7.672595204976206e-15,0.0,7.859372647037718e-16,
2005ag,2453413.89,pW6,5594.1613,5909.7348,7875.2607193445265,0.0,569.9763909405083,27.334818012956024,0.0,6.7413760756386045,1.8422564910333702e-15,0.0,4.962852245534753e-16,
2005ag,2453413.89,pW7,5957.6343,6256.3021,11183.611688021963,0.0,70.11667226986404,116.82981725019613,0.0,4.962584930553837,6.527805427396572e-15,0.0,4.641667915869691e-16,
2005am,2453444.59,pW2,3918.0809,4147.4166,7404.790112184266,0.0,1014.1404996866879,37.43528239736501,0.0,5.650785847575741,3.578142435541881e-13,0.0,6.306160725922225e-14,
2005am,2453444.59,pW3,4150.4342,4591.0001,6652.7422728011925,0.0,107.57852204091465,107.46043324756792,0.0,4.6616766711328035,1.0675213895251418e-12,0.0,5.677443819415682e-14,
2005am,2453444.59,pW4,4591.0001,5221.6733,15922.320325368277,0.0,85.70477698670625,219.99017606765528,0.0,2.2006255640105,2.1590269953244434e-12,0.0,3.5156974295451066e-14,
2005am,2453444.59,pW5,5221.6733,5577.7471,6984.8654086740635,0.0,104.93877360039764,44.69678670459025,0.0,1.3932538948084403,3.2348585989558423e-13,0.0,1.1472530612893331e-14,
2005am,2453444.59,pW6,5589.8174,5870.4519,11350.233921796555,0.0,61.32287903432268,36.47507066653417,0.0,1.5275108260159629,2.1920338123290108e-13,0.0,1.0480016617214529e-14,
2005am,2453444.59,pW7,5882.5222,6386.4572,10603.49786937232,0.0,15.766300982362328,127.5097199340568,0.0,2.1461516791637494,6.703188837110597e-13,0.0,1.5524578627002342e-14,
2005am,2453444.59,pW8,7886.191999999999,8700.9372,11349.673724082628,0.0,8.553864376984878,239.8732381060101,0.0,0.8595626390798651,3.972497070488702e-13,0.0,2.0537665887807165e-15,
2005bl,2453475.63,pW2,3948.3163,4078.9942,8592.267540884191,0.0,264.0582379475929,17.88093928228044,0.0,3.140937508632547,2.412350216869015e-15,0.0,4.834610777639432e-16,
2005bl,2453475.63,pW3,4078.9942,4539.3369,11976.340209495747,0.0,389.4304658931186,134.56215183563089,0.0,9.163789486050986,1.7879497362829853e-14,0.0,1.6791407724822431e-15,
2005bl,2453475.63,pW4,4545.2768,5222.4261,17623.615631530698,0.0,913.035859893535,115.70550895300596,0.0,16.660964492913873,1.477912996936715e-14,0.0,2.4592204975302876e-15,"Right bound seems like it could be farther left, but it looks to me like the unbinned spectra continues going up until feature 5 starts, so I am having 4 and 5 be back to back."
2005bl,2453475.63,pW5,5222.4261,5566.9407,4605.569025308178,0.0,209.15535341190719,39.86262393284488,0.0,8.527521475536007,3.990596505209688e-15,0.0,9.557187478174348e-16,Ignoring the plateau in between 5 and 6 in favor of the spike on the right edge of feature 5 that seems to be a clearer end.
2005bl,2453475.63,pW6,5566.9407,5950.0646,10403.738758231888,0.0,100.89380177205747,33.60306178499456,0.0,5.948614604776624,2.958409053319303e-15,0.0,5.7203910347453035e-16,Including the left side plateu in feature 6 because it is on a downward slope. Also including half of the plateau on the right side so that I can include the other half in the left bound of feature 7.
2005bl,2453475.63,pW8,7767.6759,8477.4947,11911.472557544135,0.0,162.77886851895735,244.11901169260074,0.0,19.530211493482266,1.1213227386770257e-14,0.0,1.4014237385132006e-15,
2005el,2453639.82,pW2,3932.967,4076.8099,9773.243162766215,0.0,64.16043149267638,13.104765157739505,0.0,0.7604186200499377,7.174877466445672e-14,0.0,4.570342763092084e-15,"Right hand Gaussian turns over, I tried to reduce as much as possible while still extending the feature."
2005el,2453639.82,pW3,4079.8066,4502.3453,11887.860441770572,0.0,135.85328404825714,58.71403744772847,0.0,2.306150882780865,2.57298574068276e-13,0.0,1.1619356980999358e-14,
2005el,2453639.82,pW4,4511.3355,5086.7072,16766.430923393258,0.0,40.97428317537654,75.75167933098929,0.0,1.6016017631692263,2.2675743328568782e-13,0.0,5.64696227013248e-15,
2005el,2453639.82,pW5,5164.6222,5641.1019,8335.853897155537,0.0,216.29343857650028,71.78180305513204,0.0,2.839303401692736,1.6460501177627e-13,0.0,7.919383093266785e-15,Trying to split the difference between the flat space in between 5 and 6
2005el,2453639.82,pW6,5644.0986,5880.8401,10565.105169474671,0.0,52.85883730473663,11.24956712869211,0.0,0.5283674633374549,2.1297994598478363e-14,0.0,1.0520776446510592e-15,
2005el,2453639.82,pW7,5892.8271,6477.189,10872.204112103136,0.0,23.905503011048175,90.19909081518021,0.0,4.56338645964779,1.525621910762446e-13,0.0,8.528585500842014e-15,
2005el,2453639.82,pW8,7753.7951,8473.0098,15165.605497520713,0.0,185.29692322371776,102.34097009588517,0.0,4.517822563823477,7.269796854025391e-14,0.0,3.5857300993468295e-15,
2005eq,2453648.81,pW2,3944.2289,4059.5036,,0.0,,3.2666472738305004,0.0,1.022234746607282,2.477934653081076e-15,0.0,7.900244963059254e-16,
2005eq,2453648.81,pW3,4065.4151,4482.1775,15029.73409741995,0.0,74.38154395027023,84.7763864190851,0.0,3.516616760323629,5.487611602788693e-14,0.0,2.866893278796318e-15,
2005eq,2453648.81,pW4,4517.6467,5108.7991,16397.390881221065,0.0,4697.735413443531,89.08175209423777,0.0,2.16911451591496,4.044432925365979e-14,0.0,1.1989520162418605e-15,
2005eq,2453648.81,pW7,5844.7837,6311.7941,10085.567055462952,0.0,91.94020741534231,38.384810789725385,0.0,4.259479443159888,9.461079351861393e-15,0.0,1.1696150139058747e-15,
2005eq,2453648.81,pW8,7633.0196,8230.0835,20278.296548392704,0.0,407.690988714607,45.72437977265393,0.0,23.90793069624463,4.652329174023371e-15,0.0,2.5244443995592512e-15,
2005hc,2453661.71,pW2,3919.566,4033.8654,,0.0,,5.391143799683343,0.0,2.9483342943258752,1.6692844744853591e-15,0.0,9.092137755644422e-16,
2005hc,2453661.71,pW3,4040.2153,4484.7127,12654.31051899801,0.0,477.1521132295975,101.82366531470517,0.0,9.622941021640806,2.457236170318622e-14,0.0,3.0324209882112404e-15,
2005hc,2453661.71,pW4,4545.0374,5068.9094,16990.01341588084,0.0,305.25336689815634,118.82719360848024,0.0,4.848667573284555,1.9980367835799733e-14,0.0,1.0925447950583326e-15,
2005hc,2453661.71,pW5,5151.4589,5640.406,10807.078260285272,0.0,785.7676259957381,72.04608676981577,0.0,20.668124970364023,9.490257979125816e-15,0.0,3.1827391975176747e-15,
2005hc,2453661.71,pW7,5919.8044,6294.4523,11167.457019245403,0.0,224.8365764858587,109.70018903760277,0.0,9.604835664261756,1.1406266190248429e-14,0.0,1.3704952148142276e-15,
2005hc,2453661.71,pW8,7608.8947,8262.9409,21099.92453013872,0.0,170.12314967820382,150.94748228465352,0.0,31.23542837362667,6.8226656201135e-15,0.0,1.822625142543976e-15,
2005iq,2453698.62,pW2,3955.4674,4098.2843,,0.0,,17.652870048237524,0.0,6.218896845045369,1.252261779024058e-14,0.0,5.096339611873971e-15,"Right bound seems like it needs to be farther right, but the range doesn't go that far. Also, I couldn't let it be right on the edge because it made the next feature super off."
2005iq,2453698.62,pW3,4143.5096,4617.1858,4659.703883364073,0.0,106.70341499906614,75.26410890639572,0.0,4.693101602398928,7.030670060308133e-14,0.0,4.559277851240085e-15,"Left boundary seems like it needs to be farther right, but the bounds don't go that far."
2005iq,2453698.62,pW4,4617.1858,5221.7774,15324.539371186944,0.0,176.1175995881858,198.73200662690587,0.0,2.1537873210013307,1.7495360793850382e-13,0.0,2.9160136868836053e-15,
2005iq,2453698.62,pW6,5552.6366,5893.0169,12179.9065654139,0.0,52.82883288829244,57.01620274761889,0.0,1.6470411447096416,2.36925724307136e-14,0.0,8.221549824258995e-16,
2005iq,2453698.62,pW7,5897.7775,6530.9325,9863.339580632351,0.0,25.620174340331694,152.79139928641462,0.0,4.880317563423991,6.708018364904325e-14,0.0,2.6610501896601983e-15,
2005kc,2453698.58,pW2,3900.7172,4123.8124,,0.0,,422.65367919032633,0.0,43.11751754457549,6.34782317538893e-13,0.0,4.092762687832226e-14,"Right hand bound seems like it needs to be farther right, outside of bounds."
2005kc,2453698.58,pW3,4145.6369,4533.6287,7996.511039079288,0.0,274.57297966304725,41.112570516325256,0.0,6.195873875487956,2.1256951704827925e-13,0.0,3.1890383723193224e-14,"Left bound seems like it needs to be farther right, out of bounds"
2005kc,2453698.58,pW4,4536.0536,5132.5909,16581.511667098977,0.0,85.41128923205011,121.38441138362715,0.0,3.2624916408067817,5.422784568692286e-13,0.0,1.9223334699255746e-14,
2005kc,2453698.58,pW5,5202.9144,5547.2571,8380.630159452283,0.0,177.53955477770245,73.86955100791678,0.0,3.096593295029308,2.2625476671343594e-13,0.0,1.181957461109888e-14,
2005kc,2453698.58,pW6,5552.107,5957.0734,8994.515661994481,0.0,187.5493220626915,34.35338950709262,0.0,2.9662866548910887,8.966606013408049e-14,0.0,8.230227471446681e-15,
2005kc,2453698.58,pW7,5964.3482,6456.6128,9708.404759018757,0.0,9.73986671318783,90.69546382113792,0.0,2.479872576852268,2.3204958094891395e-13,0.0,7.86533348290766e-15,
2005ke,2453697.72,pW2,3979.6067,4082.4661,,0.0,,4.2477719394521545,0.0,3.3921312494588487,2.5671231423308438e-15,0.0,1.977561023106996e-15,
2005ke,2453697.72,pW3,4087.364099999999,4572.2723,,0.0,,137.26911954707052,0.0,11.127758383415003,1.9047987778962728e-13,0.0,2.268791944460369e-14,
2005ke,2453697.72,pW4,4572.2723,5255.5519,14306.251532211718,0.0,1665.0863757568734,159.06281490765645,0.0,9.961872910740773,3.049927448438508e-13,0.0,2.552922127303114e-14,
2005ke,2453697.72,pW5,5260.45,5586.1711,,0.0,,29.583218047143067,0.0,1.1163816196934728,4.764557349627452e-14,0.0,1.985437878123804e-15,
2005ke,2453697.72,pW6,5586.1711,5929.0354,9209.980024291044,0.0,17.068737032098287,51.97793391483776,0.0,0.6799364376667398,7.871397992732001e-14,0.0,1.204677945771225e-15,
2005ke,2453697.72,pW7,5931.4845,6384.5552,8963.752256653861,0.0,11.973157318137169,96.63098040123378,0.0,1.2438403400566904,1.4165085927964545e-13,0.0,2.3207216956233268e-15,
2005ki,2453697.85,pW2,3935.7274,4143.3721,9984.96895738503,0.0,3867.542921896399,5.966442675123232,0.0,6.873801727266666,1.5255078052320734e-15,0.0,2.0892717812144914e-15,
2005ki,2453697.85,pW3,4143.3721,4500.714,11071.565093582234,0.0,225.64988582670867,48.7152948520887,0.0,3.03728562820082,1.8229795997337412e-14,0.0,1.3055473165544778e-15,
2005ki,2453697.85,pW4,4500.714,5075.3584,17061.28768639331,0.0,106.98738524178192,79.42279362324601,0.0,7.519984798711342,2.5760619789258145e-14,0.0,2.845851265297025e-15,
2005ki,2453697.85,pW5,5157.4505,5647.5884,8544.596618250931,0.0,264.3945379107264,82.02752297943006,0.0,4.3674863035075315,2.105907383067727e-14,0.0,1.2396756678412185e-15,
2005ki,2453697.85,pW6,5650.0029,5879.3778,10901.663624574743,0.0,246.14317340993927,24.47215257646632,0.0,3.9248686770193526,5.4246196760308174e-15,0.0,9.717603999684092e-16,
2005ki,2453697.85,pW7,5889.0356,6393.6604,11703.870211011556,0.0,62.262854422726896,103.70190102648534,0.0,6.629287704197769,2.118061851726956e-14,0.0,1.5780770664613738e-15,
2005na,2453751.69,pW1,3668.8944,3951.5446,11073.542181794684,0.0,85.14654035950741,74.1363023046365,0.0,3.1497113514319377,8.631763182842576e-14,0.0,4.8810507101706525e-15,
2005na,2453751.69,pW2,3951.5446,4060.0987000000014,9068.357574527208,0.0,105.97113171481516,13.171391200084633,0.0,1.0968413002381332,1.591086982646711e-14,0.0,1.4705414958618305e-15,
2005na,2453751.69,pW3,4060.0987000000014,4592.6283,6122.55299904085,0.0,14.072982413457304,109.88608666587605,0.0,0.7785438300313342,1.1755446739884378e-13,0.0,1.0094505983740647e-15,"Left bound seems like it needs to be farther right, out of bounds."
2005na,2453751.69,pW4,4594.6765,5131.3024,16577.165292902497,0.0,343.7209139998843,181.8251063564003,0.0,8.300545419612977,1.7407673970584352e-13,0.0,1.1057193806422386e-14,
2006D,2453751.83,pW1,3675.2716,3927.4757,12275.263299025903,0.0,37.89338362307996,80.54474211747748,0.0,1.6236257706981043,5.882326068175762e-13,0.0,1.793888997493991e-14,
2006D,2453751.83,pW2,3929.56,4052.5355,9829.22319531213,0.0,497.82508322982596,15.156962592449286,0.0,0.4574234592817244,1.2395048792330415e-13,0.0,4.3089155075751716e-15,
2006D,2453751.83,pW3,4054.6199,4506.9198,,0.0,,100.31414390022171,0.0,1.0926999773295891,6.916872909625028e-13,0.0,9.693007659436393e-15,
2006D,2453751.83,pW4,4506.9198,5086.3638,16382.673390747632,0.0,46.98477882265574,92.75215114309731,0.0,2.279917602090728,4.796509749901266e-13,0.0,1.4177217649101013e-14,
2006ax,2453816.76,pW2,3922.9048,4075.4631,9170.108308989817,0.0,422.41803493897766,4.835013596105287,0.0,0.6109773172162338,1.4106224728351816e-14,0.0,1.839116021424186e-15,
2006ax,2453816.76,pW3,4078.4545,4524.1642,10636.831430401622,0.0,99.15957885384563,70.63702442581159,0.0,2.2172313720986807,1.654087933147683e-13,0.0,6.125351733219218e-15,
2006ax,2453816.76,pW4,4530.1469,5080.5535,16405.09207835962,0.0,87.14466352463816,89.1089163767313,0.0,2.3777902914714297,1.458044873071964e-13,0.0,4.773058415000167e-15,
2006ax,2453816.76,pW5,5173.285,5636.9428,8246.203699803726,0.0,210.6186785165113,68.5550381120829,0.0,2.5612764904513883,8.807190583847314e-14,0.0,3.752271486833289e-15,
2006ax,2453816.76,pW6,5645.9168,5885.224,10595.189074497901,0.0,64.9934938150049,11.947298881635827,0.0,0.9252663110961517,1.2314267867212965e-14,0.0,9.956369959234994e-16,
2006ax,2453816.76,pW7,5903.1721,6390.7605,11684.79519508515,0.0,22.83915196074098,89.57389219750874,0.0,2.15276397542119,8.521711033985466e-14,0.0,2.3669113433758247e-15,
2006ax,2453816.76,pW8,7766.7771,8655.2052,16304.351756857637,0.0,48.33614654889157,190.22370797329248,0.0,4.895364376191928,9.108551444249057e-14,0.0,2.979496467189519e-15,
2006bh,2453841.89,pW2,3939.8148,4058.5865,9067.18644409489,0.0,14.968841397530674,20.453265152774676,0.0,0.2596978130486126,1.3250079098307693e-13,0.0,2.0579725986259547e-15,
2006bh,2453841.89,pW3,4067.2245,4620.0527,5676.47379709162,0.0,34.3034466262081,121.03179322773592,0.0,2.3039501208813187,7.361577533527826e-13,0.0,1.8420916896896467e-14,It is unclear if the second dip is a part of feature 2 or 3. I included it with 3.
2006bh,2453841.89,pW4,4630.3103,5239.825,14698.871665532393,0.0,90.22268039414699,172.41526936678306,0.0,0.9786571366696072,1.0029795602695606e-12,0.0,7.541783225798321e-15,
2006bh,2453841.89,pW5,5236.0459,5568.0668,6649.940041463713,0.0,57.98729048395212,46.89676976884932,0.0,0.5950733744873222,2.035097680559079e-13,0.0,3.095310049222629e-15,
2006bh,2453841.89,pW6,5577.7845,5864.4561,11433.022656206536,0.0,30.045477030011412,42.36747802729955,0.0,0.7983235060691252,1.5572571557509038e-13,0.0,3.3923444442864018e-15,
2006bh,2453841.89,pW7,5873.0941,6398.9288,10093.23943092569,0.0,7.024634257370613,125.0639465526738,0.0,0.9417109931192926,3.991669084630824e-13,0.0,3.7070682139406024e-15,
2006bh,2453841.89,pW8,7860.9004,8692.8421,11107.618526159942,0.0,35.92651603570507,253.9537103317519,0.0,3.2608908209545024,2.3963973045277315e-13,0.0,4.4822801843185385e-15,
2006et,2454003.7,pW2,3916.9282,4074.6264,8688.481181102376,0.0,317.53049487306,17.381535082427487,0.0,3.09501245662099,4.038831735873481e-14,0.0,7.92635526388973e-15,
2006et,2454003.7,pW3,4083.5528,4553.6721,7556.409173275314,0.0,205.1350241876387,106.59627456236021,0.0,8.450352253459547,2.5731002067322345e-13,0.0,2.4979482233830085e-14,
2006et,2454003.7,pW4,4553.6721,5235.0475,15623.021042866128,0.0,211.0389687753176,200.89110995261532,0.0,5.796134177206673,4.705730923491436e-13,0.0,1.9718676136866242e-14,
2006et,2454003.7,pW5,5235.0475,5577.223000000001,7090.208135966043,0.0,305.86440523773985,48.38841251906989,0.0,3.527034268254478,9.180090298454107e-14,0.0,7.426258884760545e-15,
2006et,2454003.7,pW6,5583.1738,5853.9388,10452.642059695996,0.0,578.3231784862189,21.962020370669713,0.0,2.7680608993706555,3.6917751029856855e-14,0.0,5.1286436047241896e-15,
2006et,2454003.7,pW7,5862.8651,6362.7388,9331.700793513162,0.0,44.281790407644024,79.11217116246101,0.0,5.565033787353408,1.1259477330103045e-13,0.0,9.853044135050608e-15,
2006et,2454003.7,pW8,7564.816,8552.6616,13745.301328072444,0.0,296.24079260430267,248.01220846474797,0.0,20.721169607208136,1.3118027442490304e-13,0.0,1.423142370078914e-14,
2006gj,2454003.85,pW2,3928.8759999999997,4088.584,8581.962673412596,0.0,58.75882887082991,18.145255003683086,0.0,1.3411596753326112,1.1575986412881563e-14,0.0,9.715653955713828e-16,
2006gj,2454003.85,pW3,4094.4991000000014,4573.6229,7266.100809813296,0.0,66.70052090349884,92.8848345454492,0.0,2.738593766802042,6.415287355112173e-14,0.0,2.145899649149808e-15,Seems like the dip in between 2 and 3 should be a part of 2 but it only fits in the range for 3.
2006gj,2454003.85,pW4,4576.5805,5236.1152,15478.917562367877,0.0,151.0359000047254,157.2072078172125,0.0,3.1305946458105267,1.096848047063776e-13,0.0,2.764090158170147e-15,
2006gj,2454003.85,pW5,5236.1152,5602.852,6116.312753000258,0.0,92.41091746343538,77.17866115022977,0.0,1.9213098016373824,4.815072206630048e-14,0.0,1.5214637906511615e-15,
2006gj,2454003.85,pW6,5608.7671,5931.1405,9477.630195705591,0.0,19.529899991097114,43.35568096418036,0.0,1.2287227053621652,2.618316359961935e-14,0.0,8.569195810995449e-16,
2006gj,2454003.85,pW7,5937.0556,6368.8586,9547.993589397634,0.0,18.90397485646967,110.933305390426,0.0,1.777544177349749,6.453143122653912e-14,0.0,1.3917545910531868e-15,
2006gj,2454003.85,pW8,7838.7633,8604.7699,10612.238915608872,0.0,152.4696646236364,200.8472428896748,0.0,14.382509178299625,5.3695799552398113e-14,0.0,5.3948111964001685e-15,
2006gt,2454003.75,pW1,3675.0045,3931.1794,11362.464822144937,0.0,61.388285952332055,90.24309897140778,0.0,2.4236775836038267,4.8610678111673546e-14,0.0,2.164635356053405e-15,
2006gt,2454003.75,pW2,3931.1794,4076.7333,8843.677255480094,0.0,444.83694332811683,17.783828914629485,0.0,1.6782265612081442,1.1353751248264083e-14,0.0,1.2281040823109156e-15,
2006gt,2454003.75,pW3,4076.7333,4530.8615,9177.415536929828,0.0,74.67157688559067,96.29449489433806,0.0,3.367645989173341,5.923261931751198e-14,0.0,2.517500564672747e-15,
2006gt,2454003.75,pW4,4551.2391,5130.5436,16186.124273952408,0.0,128.70065405580448,113.1739362401533,0.0,4.967253825886818,6.310695476743648e-14,0.0,3.391200995666444e-15,
2006gt,2454003.75,pW5,5241.1646,5584.6718,6473.3019793133435,0.0,93.96824856763128,70.52673953209037,0.0,1.6703626391161774,3.0707999274207284e-14,0.0,9.191469950112305e-16,
2006gt,2454003.75,pW6,5587.5829,5934.0012,9103.786648857063,0.0,11.243608737245767,51.911860213535356,0.0,1.1487135235953088,2.1096371262871072e-14,0.0,5.502499777804028e-16,
2006gt,2454003.75,pW7,5939.8234,6402.6848,9553.168823574228,0.0,16.854108047181324,124.35009389351058,0.0,2.4930899761558023,4.836446830305658e-14,0.0,1.2486201385270817e-15,
